,movieId,imdbId,tmdbId,tbid,imid
5961,6060,280720,9027.0,5.1,
5962,6061,304267,125945.0,5.0,
5963,6062,308514,21189.0,7.0,
5964,6063,303361,10894.0,6.4,
5965,6064,49291,28528.0,7.0,
5966,6065,52911,34783.0,6.9,
5967,6066,79592,34374.0,6.4,
5968,6067,160611,12490.0,6.2,
5969,6068,39737,26761.0,6.3,
5970,6069,50985,35185.0,7.3,
5971,6070,105622,15802.0,6.2,
5972,6071,54417,39948.0,7.1,
5973,6072,64323,8286.0,7.0,
5974,6073,55597,43028.0,7.3,
5975,6074,83885,65300.0,6.4,
5976,6075,83888,24129.0,6.9,
5977,6076,83891,4628.0,6.5,
5978,6077,83908,4193.0,6.8,
5979,6078,83943,10724.0,6.0,
5980,6079,83947,89571.0,6.0,
5981,6080,83960,32065.0,5.7,
5982,6081,83996,11915.0,6.1,
5983,6082,85622,42136.0,7.0,
5984,6083,85640,28307.0,6.5,
5985,6084,84088,37917.0,6.0,
5986,6085,84099,70011.0,5.3,
5987,6086,84112,37191.0,5.7,
5988,6087,84117,210092.0,5.0,
5989,6088,84171,3028.0,4.8,
5990,6089,84189,29224.0,5.1,
5991,6090,84210,81001.0,5.5,
5992,6091,84228,8219.0,6.5,
5993,6092,84234,27088.0,6.1,
5994,6093,84237,10150.0,7.2,
5995,6094,85852,20980.0,6.3,
5996,6095,84266,16407.0,6.2,
5997,6096,84293,41913.0,6.3,
5998,6097,84298,30875.0,5.3,
5999,6098,84302,29450.0,7.8,
6000,6099,84316,27380.0,3.8,
6001,6100,84329,8288.0,6.5,
6002,6101,84335,15600.0,7.3,
6003,6102,83449,52083.0,5.6,
6004,6103,84351,124963.0,4.8,
6005,6104,84352,11949.0,7.5,
6006,6105,84354,42134.0,6.8,
6007,6106,84359,79257.0,6.9,
6008,6107,84422,42130.0,6.8,
6009,6108,84423,42131.0,6.7,
6010,6109,84445,41291.0,6.1,
6011,6110,84464,84784.0,3.8,
6012,6111,84469,23942.0,5.5,
6013,6112,84477,72340.0,6.1,
6014,6113,84481,32692.0,5.8,
6015,6114,84488,37997.0,6.3,
6016,6115,84489,27609.0,5.9,
6017,6116,84504,25872.0,5.5,
6018,6117,84538,83562.0,4.9,
6019,6118,84549,127.0,7.7,
6020,6119,84555,14645.0,7.5,
6021,6120,84556,27726.0,5.6,
6022,6121,84565,42135.0,6.5,
6023,6122,84597,21923.0,7.7,
6024,6123,84628,1563.0,7.6,
6025,6124,84633,17132.0,6.1,
6026,6125,84648,59533.0,0.0,
6027,6126,84654,2262.0,7.3,
6028,6127,84675,52772.0,6.8,
6029,6128,84690,46925.0,6.4,
6030,6129,84691,77073.0,6.0,
6031,6130,84704,76395.0,5.9,
6032,6131,83107,37607.0,5.5,
6033,6132,84719,30874.0,6.4,
6034,6133,84725,30363.0,7.1,
6035,6134,84728,49409.0,6.3,
6036,6135,84732,32048.0,6.3,
6037,6136,84740,48139.0,7.6,
6038,6137,84750,30584.0,5.4,
6039,6138,84756,48313.0,5.6,
6040,6139,84776,48249.0,6.3,
6041,6140,84777,29702.0,6.9,
6042,6141,84786,24830.0,4.7,
6043,6142,84796,30049.0,4.8,
6044,6143,84814,9699.0,5.1,
6045,6144,84821,48561.0,6.8,
6046,6145,84854,30789.0,6.8,
6047,6146,84874,81346.0,6.3,
6048,6147,84897,11057.0,6.8,
6049,6148,84899,47955.0,6.6,
6050,6149,83941,19322.0,6.2,
6051,6150,84920,31661.0,5.7,
6052,6151,84934,52556.0,7.5,
6053,6152,84935,38219.0,4.1,
6054,6153,84945,23943.0,5.1,
6055,6154,301181,26454.0,6.3,
6056,6155,251127,9919.0,6.5,
6057,6156,300471,6038.0,6.0,
6058,6157,287978,9480.0,5.1,
6059,6158,283426,14873.0,5.8,
6060,6159,299458,13132.0,6.1,
6061,6160,303297,22707.0,8.0,
6062,6161,317234,18302.0,7.5,
6063,6162,302674,1956.0,6.3,
6064,6163,291579,12112.0,6.7,
6065,6164,196708,50380.0,6.4,
6066,6165,259054,212058.0,5.0,
6067,6166,106701,12139.0,5.6,
6068,6167,29605,118936.0,7.3,
6069,6168,85121,18587.0,6.1,
6070,6169,85248,24883.0,6.2,
6071,6170,78872,17264.0,7.0,
6072,6171,68441,3426.0,7.2,
6073,6172,61523,2984.0,6.1,
6074,6173,104522,33221.0,6.5,
6075,6174,97670,59201.0,4.7,
6076,6175,95626,26172.0,5.9,
6077,6176,71866,26173.0,7.0,
6078,6177,91575,33055.0,5.8,
6079,6178,59573,33364.0,8.0,
6080,6179,93771,33851.0,5.9,
6081,6180,100442,31598.0,6.3,
6082,6181,43961,59401.0,6.5,
6083,6182,57581,22233.0,7.0,
6084,6183,53172,4952.0,7.1,
6085,6184,74851,991.0,6.5,
6086,6185,279331,4911.0,6.4,
6087,6186,279111,16072.0,5.9,
6088,6187,289992,11615.0,7.4,
6089,6188,302886,11635.0,6.6,
6090,6189,191177,125806.0,0.0,
6091,6190,276276,77283.0,4.8,
6092,6191,279977,35824.0,6.7,
6093,6192,315543,102.0,7.6,
6094,6193,273982,14293.0,6.7,
6095,6194,240980,41820.0,5.4,
6096,6195,324080,105024.0,7.3,
6097,6196,306685,10623.0,5.8,
6098,6197,278731,9613.0,6.6,
6099,6198,103670,7015.0,6.6,
6100,6199,116169,210938.0,6.7,
6101,6200,89343,42035.0,6.6,
6102,6201,91374,21867.0,7.0,
6103,6202,287471,49680.0,6.4,
6104,6203,102303,6524.0,5.6,
6105,6204,107563,11244.0,4.7,
6106,6205,95665,77233.0,4.9,
6107,6206,91920,140071.0,5.7,
6108,6207,266971,21801.0,6.6,
6109,6208,53337,35139.0,3.9,
6110,6209,105645,54845.0,5.5,
6111,6210,301429,23834.0,5.9,
6112,6211,301978,14633.0,7.3,
6113,6212,305669,10678.0,5.6,
6114,6213,314353,9567.0,6.5,
6115,6214,290673,979.0,7.1,
6116,6215,298408,13819.0,6.0,
6117,6216,161860,1591.0,7.3,
6118,6217,256359,24186.0,7.0,
6119,6218,286499,455.0,6.2,
6120,6219,269347,10632.0,6.0,
6121,6220,310357,10929.0,5.9,
6122,6221,235412,170400.0,5.4,
6123,6222,236640,16229.0,6.2,
6124,6223,283003,12079.0,6.7,
6125,6224,250125,44081.0,6.5,
6126,6225,55047,36362.0,7.1,
6127,6226,73858,4762.0,7.2,
6128,6227,50659,18535.0,5.9,
6129,6228,35417,23159.0,7.2,
6130,6229,67893,27236.0,7.0,
6131,6230,69765,42459.0,6.6,
6132,6231,47873,43261.0,5.9,
6133,6232,60182,15347.0,7.0,
6134,6233,106466,44968.0,5.2,
6135,6234,75995,37258.0,7.2,
6136,6235,99776,8996.0,7.2,
6137,6236,50383,125413.0,7.0,
6138,6237,47030,17729.0,6.8,
6139,6238,99699,12157.0,6.1,
6140,6239,52948,11571.0,6.8,
6141,6240,102593,71142.0,5.0,
6142,6241,86087,10293.0,7.5,
6143,6242,178868,2671.0,7.0,
6144,6243,218553,9669.0,5.6,
6145,6244,96028,45129.0,7.6,
6146,6245,65054,42618.0,6.5,
6147,6246,103036,41164.0,6.0,
6148,6247,66579,66027.0,6.6,
6149,6248,322824,36211.0,7.1,
6150,6249,285462,9557.0,5.0,
6151,6250,285531,6171.0,5.3,
6152,6251,323642,13691.0,6.5,
6153,6252,264150,11523.0,5.1,
6154,6253,283323,114065.0,0.0,
6155,6254,28597,14675.0,7.3,
6156,6255,60164,2525.0,6.3,
6157,6256,74287,57447.0,7.2,
6158,6257,61834,42695.0,5.4,
6159,6258,37630,49845.0,7.4,
6160,6259,36182,18992.0,6.3,
6161,6260,46247,29912.0,6.5,
6162,6261,105824,28881.0,6.5,
6163,6262,318025,80243.0,6.4,
6164,6263,264395,10782.0,6.4,
6165,6264,298814,9341.0,5.6,
6166,6265,325537,9776.0,5.4,
6167,6266,286788,10735.0,6.0,
6168,6267,283897,16425.0,5.7,
6169,6268,316188,25461.0,7.5,
6170,6269,334416,51927.0,6.4,
6171,6270,100998,12516.0,7.6,
6172,6271,70460,1675.0,7.9,
6173,6272,116261,62184.0,6.0,
6174,6273,42593,17057.0,7.7,
6175,6274,98093,41938.0,5.0,
6176,6275,94020,79615.0,5.2,
6177,6276,40946,40718.0,5.3,
6178,6277,80139,42178.0,5.7,
6179,6278,314062,203252.0,6.4,
6180,6279,281820,6016.0,5.9,
6181,6280,266465,8409.0,5.9,
6182,6281,183649,1817.0,6.8,
6183,6282,277622,284096.0,6.7,
6184,6283,275277,11299.0,7.6,
6185,6284,337996,17995.0,6.5,
6186,6285,304328,21052.0,6.2,
6187,6286,311519,7294.0,7.3,
6188,6287,305224,9506.0,6.0,
6189,6288,280477,14290.0,6.6,
6190,6289,297144,24982.0,7.1,
6191,6290,251736,2662.0,6.1,
6192,6291,300140,12093.0,7.8,
6193,6292,329355,18941.0,6.4,
6194,6293,245573,42383.0,5.4,
6195,6294,245803,11817.0,5.3,
6196,6295,323572,24621.0,6.0,
6197,6296,310281,13370.0,6.9,
6198,6297,311289,8326.0,6.7,
6199,6298,328099,13411.0,5.0,
6200,6299,301727,11516.0,7.4,
6201,6300,236027,10180.0,7.2,
6202,6301,67800,994.0,7.2,
6203,6302,50177,66918.0,3.9,
6204,6303,66769,10514.0,7.1,
6205,6304,109327,14237.0,6.0,
6206,6305,60390,1714.0,7.2,
6207,6306,327920,14308.0,8.2,
6208,6307,70212,41461.0,6.3,
6209,6308,91396,9930.0,5.9,
6210,6309,107523,32083.0,6.1,
6211,6310,95613,107569.0,5.0,
6212,6311,250371,16651.0,6.4,
6213,6312,89838,57565.0,6.6,
6214,6313,100611,108553.0,4.9,
6215,6314,108442,12661.0,6.2,
6216,6315,92214,29355.0,6.3,
6217,6316,78504,24961.0,5.9,
6218,6317,55832,26866.0,6.3,
6219,6318,102411,31633.0,5.4,
6220,6319,102465,20978.0,5.4,
6221,6320,102849,47762.0,5.1,
6222,6321,100691,47329.0,6.0,
6223,6322,310910,10743.0,6.4,
6224,6323,309698,2832.0,7.1,
6225,6324,311110,31459.0,5.4,
6226,6325,360916,19153.0,3.3,
6227,6326,164003,31932.0,6.0,
6228,6327,342275,38868.0,7.8,
6229,6328,332605,72996.0,6.3,
6230,6329,252684,15098.0,7.1,
6231,6330,274711,11458.0,5.4,
6232,6331,334405,16636.0,7.3,
6233,6332,306841,18736.0,5.9,
6234,6333,290334,36658.0,6.9,
6235,6334,290145,46989.0,6.6,
6236,6335,118926,20689.0,7.0,
6237,6336,317226,13438.0,8.5,
6238,6337,285861,15394.0,7.1,
6239,6338,317303,10708.0,5.7,
6240,6339,301414,22016.0,6.8,
6241,6340,308672,85472.0,7.0,
6242,6341,308878,22958.0,6.5,
6243,6342,250067,15850.0,6.5,
6244,6343,314871,251053.0,8.5,
6245,6344,237993,10989.0,6.6,
6246,6345,88915,1816.0,6.4,
6247,6346,90585,42017.0,5.7,
6248,6347,86946,17667.0,7.2,
6249,6348,86999,17464.0,5.1,
6250,6349,86998,15259.0,6.0,
6251,6350,92067,10515.0,8.0,
6252,6351,290664,45069.0,5.7,
6253,6352,99969,117269.0,5.1,
6254,6353,81433,21024.0,6.7,
6255,6354,57917,42792.0,5.5,
6256,6355,50631,43232.0,6.6,
6257,6356,50468,22201.0,7.0,
6258,6357,49314,11424.0,7.1,
6259,6358,45963,34857.0,6.8,
6260,6365,234215,604.0,6.9,
6261,6366,293113,55616.0,6.7,
6262,6367,309530,10720.0,6.1,
6263,6368,281724,51230.0,6.9,
6264,6369,206762,23423.0,5.1,
6265,6370,283900,1555.0,7.1,
6266,6371,347791,33875.0,6.2,
6267,6373,315327,310.0,6.6,
6268,6374,314786,5146.0,5.5,
6269,6375,304081,30055.0,8.0,
6270,6376,286516,12544.0,6.6,
6271,6377,266543,12.0,7.8,
6272,6378,317740,9654.0,6.7,
6273,6379,295700,9902.0,6.1,
6274,6380,342172,2260.0,7.4,
6275,6381,327201,61939.0,4.9,
6276,6382,332639,18385.0,7.4,
6277,6383,322259,584.0,6.3,
6278,6384,263671,39125.0,7.1,
6279,6385,298228,1088.0,7.4,
6280,6386,60748,5921.0,7.0,
6281,6387,101020,47423.0,6.6,
6282,6388,120001,49798.0,5.8,
6283,6390,50972,43239.0,7.1,
6284,6391,69291,32140.0,6.5,
6285,6392,66049,14676.0,6.4,
6286,6393,126735,78281.0,5.6,
6287,6394,66831,21717.0,7.0,
6288,6395,69895,29425.0,6.1,
6289,6396,56983,28503.0,5.6,
6290,6397,27552,59950.0,7.0,
6291,6398,67334,5920.0,6.9,
6292,6400,307197,51391.0,7.7,
6293,6401,66301,26593.0,6.3,
6294,6402,178022,50285.0,6.7,
6295,6403,63663,33564.0,7.6,
6296,6404,44000,43361.0,7.0,
6297,6405,43067,6646.0,6.8,
6298,6406,100827,29514.0,6.1,
6299,6407,61170,38720.0,6.8,
6300,6408,71143,147729.0,7.6,
6301,6409,44413,38732.0,6.9,
6302,6410,74281,15462.0,6.4,
6303,6411,54759,22386.0,7.0,
6304,6412,31225,43828.0,7.1,
6305,6413,79100,11145.0,6.1,
6306,6414,57093,32328.0,6.8,
6307,6415,93267,47715.0,6.7,
6308,6416,59358,29586.0,7.1,
6309,6417,104743,12629.0,6.1,
6310,6419,100200,111815.0,5.7,
6311,6420,50763,25381.0,6.0,
6312,6421,60884,38800.0,6.0,
6313,6422,59711,21027.0,7.3,
6314,6423,105481,37264.0,6.1,
6315,6424,102603,11890.0,6.4,
6316,6425,120142,36807.0,5.3,
6317,6426,48055,18721.0,6.9,
6318,6427,66279,37662.0,6.7,
6319,6428,65134,11916.0,6.8,
6320,6429,43137,14551.0,7.4,
6321,6430,86643,34759.0,7.7,
6322,6431,47860,51426.0,5.4,
6323,6432,56956,42986.0,6.7,
6324,6433,19760,26317.0,8.1,
6325,6434,37954,43490.0,6.9,
6326,6435,43887,40683.0,5.2,
6327,6436,108330,8092.0,7.1,
6328,6437,38279,18200.0,6.4,
6329,6438,57811,15925.0,6.0,
6330,6439,48966,32087.0,6.9,
6331,6440,101410,290.0,7.5,
6332,6441,64072,11463.0,6.8,
6333,6442,103791,2470.0,7.0,
6334,6443,20691,42640.0,6.8,
6335,6445,38417,44043.0,6.8,
6336,6446,54757,30462.0,6.6,
6337,6447,60355,1403.0,6.2,
6338,6448,59183,10243.0,7.4,
6339,6449,53841,42541.0,7.3,
6340,6450,50490,37103.0,6.9,
6341,6451,68718,46059.0,6.6,
6342,6452,51878,40085.0,7.3,
6343,6453,25456,47684.0,6.9,
6344,6454,100211,2263.0,6.9,
6345,6455,54127,6523.0,6.2,
6346,6456,64861,2527.0,7.7,
6347,6457,54310,18780.0,7.1,
6348,6458,60177,19728.0,7.0,
6349,6459,43461,26205.0,6.6,
6350,6460,57427,3009.0,7.7,
6351,6461,54428,6643.0,6.1,
6352,6462,65150,18972.0,5.9,
6353,6463,150338,53380.0,7.5,
6354,6464,119215,14817.0,5.7,
6355,6465,76240,41426.0,6.1,
6356,6466,102456,41791.0,6.6,
6357,6467,39739,49842.0,7.5,
6358,6468,105483,41670.0,5.9,
6359,6469,69834,30708.0,5.8,
6360,6470,65547,38765.0,6.8,
6361,6471,89009,29627.0,6.5,
6362,6472,97261,98984.0,6.0,
6363,6473,91164,36372.0,5.1,
6364,6474,117959,30529.0,6.2,
6365,6475,100301,24073.0,5.7,
6366,6476,102900,2071.0,6.3,
6367,6477,36377,43516.0,7.3,
6368,6478,68853,33638.0,6.6,
6369,6479,100670,57476.0,4.5,
6370,6480,62362,32489.0,7.2,
6371,6481,100924,48864.0,6.4,
6372,6482,329028,10152.0,4.1,
6373,6483,339034,31246.0,2.8,
6374,6484,329717,11375.0,5.1,
6375,6485,337711,20694.0,5.6,
6376,6486,280490,16311.0,5.6,
6377,6487,301390,24985.0,7.4,
6378,6488,293116,18300.0,5.7,
6379,6489,293452,55735.0,5.0,
6380,6490,298050,185465.0,5.3,
6381,6491,253335,210728.0,0.0,
6382,6492,308671,39088.0,6.3,
6383,6493,318283,17813.0,5.2,
6384,6494,302889,94996.0,6.0,
6385,6495,55972,42995.0,6.9,
6386,6496,118239,115665.0,6.2,
6387,6497,60814,4708.0,7.1,
6388,6498,67458,35068.0,6.5,
6389,6499,12532,42511.0,7.1,
6390,6500,70634,35669.0,5.2,
6391,6501,209368,49584.0,6.1,
6392,6502,289043,170.0,7.2,
6393,6503,305357,9471.0,5.3,
6394,6504,302309,12800.0,5.6,
6395,6505,106792,44562.0,5.2,
6396,6506,286635,9581.0,7.1,
6397,6507,175777,117179.0,5.3,
6398,6508,241223,15486.0,5.2,
6399,6509,71141,216.0,7.7,
6400,6510,106447,47676.0,5.6,
6401,6511,79368,45139.0,8.1,
6402,6512,57259,44736.0,6.5,
6403,6513,31602,18569.0,6.3,
6404,6514,56415,113739.0,1.4,
6405,6515,29808,52758.0,7.3,
6406,6516,48947,38171.0,7.0,
6407,6517,103747,61225.0,5.6,
6408,6518,99587,18886.0,5.5,
6409,6519,76059,24109.0,6.7,
6410,6520,45966,19957.0,6.4,
6411,6521,79510,42176.0,5.0,
6412,6522,58324,39231.0,6.9,
6413,6523,104926,18722.0,5.9,
6414,6524,54198,43039.0,7.1,
6415,6525,93660,40634.0,6.3,
6416,6526,101991,20645.0,6.8,
6417,6527,45125,33454.0,7.3,
6418,6528,66402,19753.0,5.7,
6419,6529,58621,48451.0,6.6,
6420,6530,74811,11482.0,7.8,
6421,6531,107146,70912.0,6.0,
6422,6532,69449,42492.0,6.6,
6423,6533,69495,6949.0,7.3,
6424,6534,286716,1927.0,5.4,
6425,6535,333780,10327.0,5.4,
6426,6536,165982,14411.0,6.8,
6427,6537,181852,296.0,6.0,
6428,6538,324133,302.0,6.5,
6429,6539,325980,22.0,7.7,
6430,6540,317887,46993.0,6.7,
6431,6541,311429,8698.0,5.8,
6432,6542,308476,554.0,7.3,
6433,6543,283387,61545.0,0.0,
6434,6544,291538,34840.0,6.0,
6435,6545,300015,17920.0,7.0,
6436,6546,251777,40947.0,6.8,
6437,6547,322659,32235.0,6.6,
6438,6548,172156,8961.0,6.4,
6439,6549,319524,17403.0,5.5,
6440,6550,274166,9486.0,6.2,
6441,6551,284850,20439.0,4.3,
6442,6552,301199,3472.0,7.0,
6443,6553,322725,35265.0,7.1,
6444,6554,280696,25921.0,5.6,
6445,6555,233418,24259.0,7.0,
6446,6556,316829,41453.0,7.3,
6447,6557,113533,68927.0,5.0,
6448,6558,101635,11894.0,5.8,
6449,6559,110364,20726.0,6.1,
6450,6560,100053,24558.0,5.3,
6451,6561,53084,12649.0,7.1,
6452,6562,57523,44916.0,6.8,
6453,6563,319829,24356.0,5.5,
6454,6564,325703,1996.0,5.7,
6455,6565,329575,4464.0,6.9,
6456,6566,338459,12279.0,4.9,
6457,6567,252299,9104.0,6.5,
6458,6568,342167,33339.0,5.5,
6459,6569,278487,47232.0,3.1,
6460,6570,314170,71714.0,6.3,
6461,6571,319769,54580.0,7.1,
6462,6572,286947,4613.0,5.5,
6463,6573,68240,12530.0,6.9,
6464,6574,101831,45096.0,5.1,
6465,6575,74564,21882.0,5.1,
6466,6576,71706,29805.0,6.0,
6467,6577,102202,24993.0,4.4,
6468,6578,58265,53021.0,7.1,
6469,6579,55256,430.0,7.7,
6470,6580,275915,123833.0,6.4,
6471,6581,66249,5185.0,7.1,
6472,6582,89901,10553.0,6.5,
6473,6583,94764,21512.0,6.3,
6474,6584,61177,21449.0,5.7,
6475,6585,70915,4984.0,6.2,
6476,6586,328828,8273.0,6.1,
6477,6587,299930,8046.0,3.6,
6478,6588,283883,50350.0,6.7,
6479,6589,369295,287811.0,5.5,
6480,6590,325352,48967.0,5.6,
6481,6591,318411,8094.0,7.7,
6482,6592,314630,26195.0,6.6,
6483,6593,322330,10330.0,6.2,
6484,6594,298126,125952.0,5.0,
6485,6595,257076,9257.0,5.9,
6486,6596,306734,9499.0,4.9,
6487,6597,310149,17180.0,6.3,
6488,6598,308508,15292.0,7.2,
6489,6599,54599,12491.0,7.8,
6490,6600,107492,41660.0,5.4,
6491,6601,90727,78041.0,5.6,
6492,6602,94793,27814.0,6.8,
6493,6603,39335,41206.0,6.9,
6494,6604,61132,33954.0,7.4,
6495,6605,73345,48364.0,7.0,
6496,6606,257019,71010.0,3.5,
6497,6607,41792,23395.0,5.4,
6498,6608,112628,47278.0,4.5,
6499,6609,58715,24192.0,7.5,
6500,6610,64437,10237.0,6.9,
6501,6611,45274,833.0,8.2,
6502,6612,103888,26755.0,7.2,
6503,6613,69946,42470.0,5.5,
6504,6614,99819,3101.0,6.4,
6505,6615,329101,6466.0,5.8,
6506,6616,338077,20210.0,6.0,
6507,6617,316356,2055.0,7.2,
6508,6618,286112,11770.0,6.7,
6509,6619,263757,14926.0,6.2,
6510,6620,305206,2771.0,7.3,
6511,6621,309326,1778.0,7.7,
6512,6622,280523,44408.0,7.3,
6513,6623,285879,54390.0,6.8,
6514,6624,313911,10923.0,5.2,
6515,6625,109369,17745.0,5.8,
6516,6626,106536,79888.0,4.0,
6517,6627,115865,114776.0,1.0,
6518,6628,87425,21989.0,4.4,
6519,6629,45888,18573.0,7.1,
6520,6630,51776,37451.0,7.2,
6521,6631,107504,41759.0,5.4,
6522,6632,86036,37227.0,6.1,
6523,6633,110891,48791.0,6.2,
6524,6634,93840,80047.0,4.5,
6525,6635,98160,41944.0,5.2,
6526,6636,90103,8992.0,6.7,
6527,6637,92085,35371.0,6.6,
6528,6638,86525,19053.0,6.2,
6529,6639,62467,11206.0,7.5,
6530,6640,108557,49762.0,5.5,
6531,6641,216625,30970.0,7.0,
6532,6642,102915,13154.0,5.9,
6533,6643,46438,18148.0,8.3,
6534,6644,91830,54898.0,7.3,
6535,6645,66434,636.0,6.6,
6536,6646,62430,3055.0,6.3,
6537,6647,303313,40920.0,6.7,
6538,6648,245837,54986.0,6.7,
6539,6649,54412,43048.0,6.9,
6540,6650,41546,11898.0,7.8,
6541,6651,280438,26225.0,5.9,
6542,6652,68768,14881.0,6.4,
6543,6653,85780,26198.0,5.8,
6544,6654,57215,35072.0,5.5,
6545,6655,50251,43226.0,6.1,
6546,6656,51381,44585.0,4.7,
6547,6657,45546,35073.0,6.7,
6548,6658,78721,9051.0,5.5,
6549,6659,100814,9362.0,6.6,
6550,6660,40725,19542.0,8.1,
6551,6661,218433,120683.0,0.0,
6552,6662,57413,936.0,7.0,
6553,6663,75066,12268.0,6.9,
6554,6664,88944,10999.0,6.5,
6555,6665,79073,33521.0,6.5,
6556,6666,68361,4593.0,7.6,
6557,6667,120472,34044.0,7.5,
6558,6668,235060,12276.0,7.6,
6559,6669,44741,3782.0,8.3,
6560,6670,287969,36629.0,5.7,
6561,6671,99040,2891.0,7.2,
6562,6672,309061,12722.0,7.9,
6563,6673,101025,41806.0,6.8,
6564,6674,311356,143795.0,0.0,
6565,6675,258242,38304.0,7.0,
6566,6676,104504,26246.0,8.3,
6567,6677,114176,124839.0,8.0,
6568,6678,99731,20815.0,5.7,
6569,6679,308808,19433.0,6.6,
6570,6680,264802,99006.0,7.0,
6571,6681,120584,48464.0,6.0,
6572,6682,150433,7504.0,6.7,
6573,6683,116308,513.0,6.7,
6574,6684,67445,6619.0,7.4,
6575,6685,266747,32316.0,3.3,
6576,6686,288045,10610.0,5.3,
6577,6687,270980,2830.0,4.6,
6578,6688,286476,15920.0,6.7,
6579,6689,357470,21413.0,5.7,
6580,6690,284491,38874.0,6.0,
6581,6691,243232,16405.0,6.0,
6582,6692,271211,33255.0,7.2,
6583,6693,293685,178675.0,7.0,
6584,6694,324158,99648.0,5.7,
6585,6695,301470,11351.0,5.7,
6586,6696,303785,333.0,5.4,
6587,6697,326806,30246.0,7.1,
6588,6698,317950,112961.0,5.0,
6589,6699,301684,22200.0,6.0,
6590,6700,301524,2722.0,6.4,
6591,6701,365960,27090.0,7.3,
6592,6702,325258,13778.0,5.2,
6593,6703,304711,9616.0,5.0,
6594,6704,264689,55015.0,6.7,
6595,6705,320244,1415.0,6.3,
6596,6706,260414,31094.0,6.2,
6597,6707,303816,11547.0,5.6,
6598,6708,325805,7270.0,7.0,
6599,6709,285823,1428.0,6.2,
6600,6710,246592,17906.0,6.0,
6601,6711,335266,153.0,7.4,
6602,6712,325761,66111.0,5.1,
6603,6713,291350,33320.0,7.9,
6604,6714,300620,15136.0,6.5,
6605,6715,103957,61054.0,4.4,
6606,6716,71385,4703.0,5.7,
6607,6717,177749,29507.0,6.9,
6608,6718,89222,27590.0,6.0,
6609,6719,87384,52734.0,4.1,
6610,6720,104647,14603.0,5.6,
6611,6721,103285,10617.0,7.3,
6612,6722,105839,10618.0,7.3,
6613,6723,108592,10619.0,6.6,
6614,6724,70510,11293.0,7.9,
6615,6725,78239,36759.0,4.3,
6616,6726,257215,38960.0,5.4,
6617,6727,63671,19383.0,6.9,
6618,6728,56632,53650.0,7.0,
6619,6729,86992,40775.0,4.5,
6620,6730,77369,9584.0,6.1,
6621,6731,88993,8408.0,7.0,
6622,6732,64418,14030.0,7.0,
6623,6733,283422,49685.0,7.4,
6624,6734,104850,2687.0,5.9,
6625,6735,79826,16323.0,6.8,
6626,6736,67727,39859.0,6.7,
6627,6737,293624,41846.0,4.8,
6628,6738,46366,74585.0,5.8,
6629,6739,42209,23325.0,5.2,
6630,6740,101455,16790.0,4.7,
6631,6741,75930,31579.0,5.6,
6632,6742,97557,40353.0,5.6,
6633,6743,34928,23033.0,6.7,
6634,6744,89730,19064.0,5.4,
6635,6745,100608,34564.0,5.9,
6636,6746,75261,25241.0,5.2,
6637,6747,53571,43041.0,5.9,
6638,6748,78908,28942.0,6.7,
6639,6749,29440,37025.0,6.5,
6640,6750,313792,10739.0,6.1,
6641,6751,331468,12767.0,5.1,
6642,6752,191133,22309.0,5.5,
6643,6753,327137,13156.0,7.1,
6644,6754,320691,277.0,6.7,
6645,6755,281686,9707.0,6.8,
6646,6756,303830,38244.0,5.3,
6647,6757,284034,24488.0,5.3,
6648,6758,289176,278813.0,0.0,
6649,6759,286594,20321.0,5.7,
6650,6760,310154,36791.0,6.9,
6651,6761,373389,61401.0,8.0,
6652,6762,334754,17614.0,7.0,
6653,6763,266489,7288.0,6.0,
6654,6764,327850,10159.0,6.3,
6655,6765,328589,10934.0,6.5,
6656,6766,204933,287816.0,3.0,
6657,6767,300069,54243.0,5.1,
6658,6768,309820,5653.0,6.3,
6659,6769,330602,321.0,6.1,
6660,6770,314412,20.0,6.6,
6661,6771,362511,18113.0,4.9,
6662,6772,318202,5168.0,7.4,
6663,6773,286244,9662.0,7.4,
6664,6774,86541,837.0,7.2,
6665,6775,284262,20303.0,6.5,
6666,6776,282674,19666.0,7.3,
6667,6777,55031,821.0,8.0,
6668,6778,100470,41834.0,6.8,
6669,6779,78199,37672.0,6.7,
6670,6780,103882,1358.0,7.4,
6671,6781,71688,2200.0,7.2,
6672,6782,97728,11475.0,6.8,
6673,6783,31885,776.0,7.8,
6674,6784,75244,40440.0,7.9,
6675,6785,47472,16563.0,7.4,
6676,6786,89424,11703.0,7.1,
6677,6787,74119,891.0,7.7,
6678,6788,109129,83714.0,5.4,
6679,6789,115561,12531.0,6.9,
6680,6790,267287,10881.0,6.8,
6681,6791,92603,11832.0,7.1,
6682,6792,120125,51300.0,7.3,
6683,6793,103786,11806.0,5.6,
6684,6794,106375,10438.0,5.2,
6685,6795,90735,36349.0,5.6,
6686,6796,101507,650.0,7.5,
6687,6797,101516,10337.0,6.4,
6688,6798,74256,8446.0,6.6,
6689,6799,101524,42570.0,5.6,
6690,6800,90859,9874.0,5.8,
6691,6801,255067,11477.0,6.9,
6692,6802,104006,37753.0,5.6,
6693,6803,87909,29161.0,6.8,
6694,6804,88967,21627.0,5.3,
6695,6805,112750,9501.0,6.3,
6696,6806,251433,49291.0,6.3,
6697,6807,85959,4543.0,7.4,
